label,filename,is_cat,split
Dog,4054.jpg,0,train
Dog,4055.jpg,0,test
Dog,4056.jpg,0,train
Dog,4057.jpg,0,train
Dog,4058.jpg,0,train
Dog,4059.jpg,0,train
Dog,406.jpg,0,train
Dog,4060.jpg,0,train
Dog,4061.jpg,0,train
Dog,4062.jpg,0,train
Dog,4063.jpg,0,train
Dog,4064.jpg,0,train
Dog,4065.jpg,0,val
Dog,4066.jpg,0,train
Dog,4067.jpg,0,test
Dog,4068.jpg,0,train
Dog,4069.jpg,0,train
Dog,407.jpg,0,train
Dog,4070.jpg,0,train
Dog,4071.jpg,0,train
Dog,4072.jpg,0,test
Dog,4073.jpg,0,test
Dog,4074.jpg,0,train
Dog,4075.jpg,0,train
Dog,4076.jpg,0,train
Dog,4077.jpg,0,train
Dog,4078.jpg,0,train
Dog,4079.jpg,0,train
Dog,408.jpg,0,train
Dog,4080.jpg,0,train
Dog,4081.jpg,0,train
Dog,4082.jpg,0,train
Dog,4083.jpg,0,train
Dog,4084.jpg,0,train
Dog,4085.jpg,0,train
Dog,4086.jpg,0,train
Dog,4087.jpg,0,val
Dog,4088.jpg,0,train
Dog,4089.jpg,0,train
Dog,409.jpg,0,train
Dog,4090.jpg,0,train
Dog,4091.jpg,0,train
Dog,4092.jpg,0,train
Dog,4093.jpg,0,train
Dog,4094.jpg,0,train
Dog,4095.jpg,0,train
Dog,4096.jpg,0,train
Dog,4097.jpg,0,train
Dog,4098.jpg,0,train
Dog,4099.jpg,0,train
Dog,41.jpg,0,train
Dog,410.jpg,0,val
Dog,4100.jpg,0,train
Dog,4101.jpg,0,train
Dog,4102.jpg,0,train
Dog,4103.jpg,0,train
Dog,4104.jpg,0,train
Dog,4105.jpg,0,train
Dog,4106.jpg,0,train
Dog,4107.jpg,0,train
Dog,4108.jpg,0,val
Dog,4109.jpg,0,train
Dog,411.jpg,0,train
Dog,4110.jpg,0,train
Dog,4111.jpg,0,train
Dog,4112.jpg,0,test
Dog,4113.jpg,0,train
Dog,4114.jpg,0,test
Dog,4115.jpg,0,train
Dog,4116.jpg,0,train
Dog,4117.jpg,0,train
Dog,4118.jpg,0,train
Dog,4119.jpg,0,train
Dog,412.jpg,0,val
Dog,4120.jpg,0,train
Dog,4121.jpg,0,train
Dog,4122.jpg,0,train
Dog,4123.jpg,0,train
Dog,4124.jpg,0,train
Dog,4125.jpg,0,train
Dog,4126.jpg,0,train
Dog,4127.jpg,0,train
Dog,4128.jpg,0,train
Dog,4129.jpg,0,test
Dog,413.jpg,0,train
Dog,4130.jpg,0,train
Dog,4131.jpg,0,train
Dog,4132.jpg,0,train
Dog,4133.jpg,0,train
Dog,4134.jpg,0,train
Dog,4135.jpg,0,train
Dog,4136.jpg,0,train
Dog,4137.jpg,0,train
Dog,4138.jpg,0,train
Dog,4139.jpg,0,train
Dog,414.jpg,0,train
Dog,4140.jpg,0,test
Dog,4141.jpg,0,test
Dog,4142.jpg,0,train
Dog,4143.jpg,0,train
Dog,4144.jpg,0,train
Dog,4145.jpg,0,train
Dog,4146.jpg,0,train
Dog,4147.jpg,0,train
Dog,4148.jpg,0,test
Dog,4149.jpg,0,train
Dog,415.jpg,0,train
Dog,4150.jpg,0,train
Dog,4151.jpg,0,train
Dog,4152.jpg,0,train
Dog,4153.jpg,0,train
Dog,4154.jpg,0,train
Dog,4155.jpg,0,val
Dog,4156.jpg,0,train
Dog,4157.jpg,0,train
Dog,4158.jpg,0,train
Dog,4159.jpg,0,train
Dog,416.jpg,0,train
Dog,4160.jpg,0,train
Dog,4161.jpg,0,train
Dog,4162.jpg,0,test
Dog,4163.jpg,0,train
Dog,4164.jpg,0,train
Dog,4165.jpg,0,train
Dog,4166.jpg,0,test
Dog,4167.jpg,0,train
Dog,4168.jpg,0,train
Dog,4169.jpg,0,train
Dog,417.jpg,0,train
Dog,4170.jpg,0,train
Dog,4171.jpg,0,train
Dog,4172.jpg,0,train
Dog,4173.jpg,0,train
Dog,4174.jpg,0,train
Dog,4175.jpg,0,train
Dog,4176.jpg,0,train
Dog,4177.jpg,0,train
Dog,4178.jpg,0,train
Dog,4179.jpg,0,val
Dog,418.jpg,0,train
Dog,4180.jpg,0,test
Dog,4181.jpg,0,train
Dog,4182.jpg,0,train
Dog,4183.jpg,0,train
Dog,4184.jpg,0,train
Dog,4185.jpg,0,test
Dog,4186.jpg,0,train
Dog,4187.jpg,0,train
Dog,4188.jpg,0,train
Dog,4189.jpg,0,train
Dog,419.jpg,0,val
Dog,4190.jpg,0,val
Dog,4191.jpg,0,train
Dog,4192.jpg,0,train
Dog,4193.jpg,0,val
Dog,4194.jpg,0,train
Dog,4195.jpg,0,train
Dog,4196.jpg,0,train
Dog,4197.jpg,0,train
Dog,4198.jpg,0,train
Dog,4199.jpg,0,test
Dog,42.jpg,0,train
Dog,420.jpg,0,train
Dog,4200.jpg,0,train
Dog,4201.jpg,0,train
Dog,4202.jpg,0,test
Dog,4203.jpg,0,train
Dog,4204.jpg,0,test
Dog,4205.jpg,0,train
Dog,4206.jpg,0,train
Dog,4207.jpg,0,train
Dog,4208.jpg,0,test
Dog,4209.jpg,0,train
Dog,421.jpg,0,train
Dog,4210.jpg,0,train
Dog,4211.jpg,0,train
Dog,4212.jpg,0,train
Dog,4213.jpg,0,train
Dog,4214.jpg,0,val
Dog,4215.jpg,0,train
Dog,4216.jpg,0,train
Dog,4217.jpg,0,test
Dog,4218.jpg,0,train
Dog,4219.jpg,0,train
Dog,422.jpg,0,train
Dog,4220.jpg,0,train
Dog,4221.jpg,0,train
Dog,4222.jpg,0,test
Dog,4223.jpg,0,train
Dog,4224.jpg,0,train
Dog,4225.jpg,0,train
Dog,4226.jpg,0,train
Dog,4227.jpg,0,train
Dog,4228.jpg,0,train
Dog,4229.jpg,0,test
Dog,423.jpg,0,val
Dog,4230.jpg,0,train
Dog,4231.jpg,0,train
Dog,4232.jpg,0,train
Dog,4233.jpg,0,train
Dog,4234.jpg,0,train
Dog,4235.jpg,0,train
Dog,4236.jpg,0,train
Dog,4237.jpg,0,train
Dog,4238.jpg,0,train
Dog,4239.jpg,0,test
Dog,424.jpg,0,train
Dog,4240.jpg,0,train
Dog,4241.jpg,0,train
Dog,4242.jpg,0,train
Dog,4243.jpg,0,train
Dog,4244.jpg,0,val
Dog,4245.jpg,0,train
Dog,4246.jpg,0,train
Dog,4247.jpg,0,train
Dog,4248.jpg,0,train
Dog,4249.jpg,0,train
Dog,425.jpg,0,test
Dog,4250.jpg,0,train
Dog,4251.jpg,0,train
Dog,4252.jpg,0,train
Dog,4253.jpg,0,train
Dog,4254.jpg,0,train
Dog,4255.jpg,0,train
Dog,4256.jpg,0,train
Dog,4257.jpg,0,train
Dog,4258.jpg,0,train
Dog,4259.jpg,0,train
Dog,426.jpg,0,train
Dog,4260.jpg,0,train
Dog,4261.jpg,0,train
Dog,4262.jpg,0,train
Dog,4263.jpg,0,train
Dog,4264.jpg,0,train
Dog,4265.jpg,0,train
Dog,4266.jpg,0,train
Dog,4267.jpg,0,train
Dog,4268.jpg,0,train
Dog,4269.jpg,0,train
Dog,427.jpg,0,train
Dog,4270.jpg,0,test
Dog,4271.jpg,0,train
Dog,4272.jpg,0,train
Dog,4273.jpg,0,train
Dog,4274.jpg,0,train
Dog,4275.jpg,0,train
Dog,4276.jpg,0,train
Dog,4277.jpg,0,train
Dog,4278.jpg,0,train
Dog,4279.jpg,0,train
Dog,428.jpg,0,train
Dog,4280.jpg,0,test
Dog,4281.jpg,0,train
Dog,4282.jpg,0,train
Dog,4283.jpg,0,train
Dog,4284.jpg,0,train
Dog,4285.jpg,0,train
Dog,4286.jpg,0,train
Dog,4287.jpg,0,train
Dog,4288.jpg,0,train
Dog,4289.jpg,0,train
Dog,429.jpg,0,train
Dog,4290.jpg,0,train
Dog,4291.jpg,0,train
Dog,4292.jpg,0,train
Dog,4293.jpg,0,train
Dog,4294.jpg,0,train
Dog,4295.jpg,0,train
Dog,4296.jpg,0,train
Dog,4297.jpg,0,train
Dog,4298.jpg,0,train
Dog,4299.jpg,0,train
Dog,43.jpg,0,train
Dog,430.jpg,0,train
Dog,4300.jpg,0,train
Dog,4301.jpg,0,val
Dog,4302.jpg,0,train
Dog,4303.jpg,0,train
Dog,4304.jpg,0,val
Dog,4305.jpg,0,train
Dog,4306.jpg,0,train
Dog,4307.jpg,0,train
Dog,4308.jpg,0,test
Dog,4309.jpg,0,train
Dog,431.jpg,0,train
Dog,4310.jpg,0,train
Dog,4311.jpg,0,train
Dog,4312.jpg,0,train
Dog,4313.jpg,0,train
Dog,4314.jpg,0,train
Dog,4315.jpg,0,train
Dog,4316.jpg,0,train
Dog,4317.jpg,0,train
Dog,4318.jpg,0,train
Dog,4319.jpg,0,train
Dog,432.jpg,0,train
Dog,4320.jpg,0,train
Dog,4321.jpg,0,train
Dog,4322.jpg,0,val
Dog,4323.jpg,0,train
Dog,4324.jpg,0,val
Dog,4325.jpg,0,test
Dog,4326.jpg,0,train
Dog,4327.jpg,0,train
Dog,4328.jpg,0,train
Dog,4329.jpg,0,train
Dog,433.jpg,0,train
Dog,4330.jpg,0,train
Dog,4331.jpg,0,train
Dog,4332.jpg,0,train
Dog,4333.jpg,0,train
Dog,4334.jpg,0,train
Dog,4335.jpg,0,train
Dog,4336.jpg,0,test
Dog,4337.jpg,0,val
Dog,4338.jpg,0,train
Dog,4339.jpg,0,test
Dog,434.jpg,0,train
Dog,4340.jpg,0,test
Dog,4341.jpg,0,train
Dog,4342.jpg,0,train
Dog,4343.jpg,0,train
Dog,4344.jpg,0,train
Dog,4345.jpg,0,train
Dog,4346.jpg,0,train
Dog,4347.jpg,0,train
Dog,4348.jpg,0,train
Dog,4349.jpg,0,train
Dog,435.jpg,0,train
Dog,4350.jpg,0,test
Dog,4351.jpg,0,train
Dog,4352.jpg,0,train
Dog,4353.jpg,0,train
Dog,4354.jpg,0,train
Dog,4355.jpg,0,train
Dog,4356.jpg,0,train
Dog,4357.jpg,0,train
Dog,4358.jpg,0,train
Dog,4359.jpg,0,train
Dog,436.jpg,0,train
Dog,4360.jpg,0,train
Dog,4361.jpg,0,train
Dog,4362.jpg,0,train
Dog,4363.jpg,0,train
Dog,4364.jpg,0,train
Dog,4365.jpg,0,test
Dog,4366.jpg,0,train
Dog,4367.jpg,0,train
Dog,4368.jpg,0,train
Dog,4369.jpg,0,train
Dog,437.jpg,0,train
Dog,4370.jpg,0,train
Dog,4371.jpg,0,train
Dog,4372.jpg,0,train
Dog,4373.jpg,0,train
Dog,4374.jpg,0,train
Dog,4375.jpg,0,train
Dog,4376.jpg,0,train
Dog,4377.jpg,0,train
Dog,4378.jpg,0,train
Dog,4379.jpg,0,train
Dog,438.jpg,0,train
Dog,4380.jpg,0,train
Dog,4381.jpg,0,train
Dog,4382.jpg,0,train
Dog,4383.jpg,0,train
Dog,4384.jpg,0,train
Dog,4385.jpg,0,train
Dog,4386.jpg,0,train
Dog,4387.jpg,0,train
Dog,4388.jpg,0,train
Dog,4389.jpg,0,train
Dog,439.jpg,0,val
Dog,4390.jpg,0,train
Dog,4391.jpg,0,train
Dog,4392.jpg,0,train
Dog,4393.jpg,0,train
Dog,4394.jpg,0,train
Dog,4395.jpg,0,train
Dog,4396.jpg,0,train
Dog,4397.jpg,0,train
Dog,4398.jpg,0,train
Dog,4399.jpg,0,train
Dog,44.jpg,0,train
Dog,440.jpg,0,train
Dog,4400.jpg,0,val
Dog,4401.jpg,0,train
Dog,4402.jpg,0,train
Dog,4403.jpg,0,train
Dog,4404.jpg,0,train
Dog,4405.jpg,0,train
Dog,4406.jpg,0,train
Dog,4407.jpg,0,train
Dog,4408.jpg,0,train
Dog,4409.jpg,0,test
Dog,441.jpg,0,test
Dog,4410.jpg,0,train
Dog,4411.jpg,0,train
Dog,4412.jpg,0,train
Dog,4413.jpg,0,train
Dog,4414.jpg,0,train
Dog,4415.jpg,0,train
Dog,4416.jpg,0,train
Dog,4417.jpg,0,train
Dog,4418.jpg,0,train
Dog,4419.jpg,0,train
Dog,442.jpg,0,train
Dog,4420.jpg,0,train
Dog,4421.jpg,0,test
Dog,4422.jpg,0,train
Dog,4423.jpg,0,train
Dog,4424.jpg,0,train
Dog,4425.jpg,0,train
Dog,4426.jpg,0,train
Dog,4427.jpg,0,train
Dog,4428.jpg,0,train
Dog,4429.jpg,0,train
Dog,443.jpg,0,train
Dog,4430.jpg,0,train
Dog,4431.jpg,0,train
Dog,4432.jpg,0,test
Dog,4433.jpg,0,train
Dog,4434.jpg,0,train
Dog,4435.jpg,0,train
Dog,4436.jpg,0,train
Dog,4437.jpg,0,train
Dog,4438.jpg,0,train
Dog,4439.jpg,0,train
Dog,444.jpg,0,test
Dog,4440.jpg,0,train
Dog,4441.jpg,0,train
Dog,4442.jpg,0,train
Dog,4443.jpg,0,train
Dog,4444.jpg,0,train
Dog,4445.jpg,0,train
Dog,4446.jpg,0,train
Dog,4447.jpg,0,test
Dog,4448.jpg,0,train
Dog,4449.jpg,0,train
Dog,445.jpg,0,train
Dog,4450.jpg,0,val
Dog,4451.jpg,0,train
Dog,4452.jpg,0,train
Dog,4453.jpg,0,train
Dog,4454.jpg,0,train
Dog,4455.jpg,0,train
Dog,4456.jpg,0,train
Dog,4457.jpg,0,train
Dog,4458.jpg,0,train
Dog,4459.jpg,0,train
Dog,446.jpg,0,train
Dog,4460.jpg,0,train
Dog,4461.jpg,0,train
Dog,4462.jpg,0,train
Dog,4463.jpg,0,train
Dog,4464.jpg,0,train
Dog,4465.jpg,0,train
Dog,4466.jpg,0,train
Dog,4467.jpg,0,train
Dog,4468.jpg,0,train
Dog,4469.jpg,0,train
Dog,447.jpg,0,train
Dog,4470.jpg,0,train
Dog,4471.jpg,0,train
Dog,4472.jpg,0,train
Dog,4473.jpg,0,train
Dog,4474.jpg,0,train
Dog,4475.jpg,0,train
Dog,4476.jpg,0,train
Dog,4477.jpg,0,train
Dog,4478.jpg,0,train
Dog,4479.jpg,0,train
Dog,448.jpg,0,train
Dog,4480.jpg,0,train
Dog,4481.jpg,0,train
Dog,4482.jpg,0,val
Dog,4483.jpg,0,train
Dog,4484.jpg,0,train
Dog,4485.jpg,0,train
Dog,4486.jpg,0,train
Dog,4487.jpg,0,train
Dog,4488.jpg,0,train
Dog,4489.jpg,0,train
Dog,449.jpg,0,train
Dog,4490.jpg,0,train
Dog,4491.jpg,0,train
Dog,4492.jpg,0,test
Dog,4493.jpg,0,train
Dog,4494.jpg,0,train
Dog,4495.jpg,0,train
Dog,4496.jpg,0,val
Dog,4497.jpg,0,train
Dog,4498.jpg,0,train
Dog,4499.jpg,0,train
Dog,45.jpg,0,train
Dog,450.jpg,0,train
Dog,4500.jpg,0,train
Dog,4501.jpg,0,train
Dog,4502.jpg,0,train
Dog,4503.jpg,0,train
Dog,4504.jpg,0,train
Dog,4505.jpg,0,train
Dog,4506.jpg,0,train
Dog,4507.jpg,0,train
Dog,4508.jpg,0,train
Dog,4509.jpg,0,val
Dog,451.jpg,0,train
Dog,4510.jpg,0,train
Dog,4511.jpg,0,train
Dog,4512.jpg,0,train
Dog,4513.jpg,0,test
Dog,4514.jpg,0,train
Dog,4515.jpg,0,train
Dog,4516.jpg,0,train
Dog,4517.jpg,0,train
Dog,4518.jpg,0,train
Dog,4519.jpg,0,train
Dog,452.jpg,0,train
Dog,4520.jpg,0,train
Dog,4521.jpg,0,train
Dog,4522.jpg,0,train
Dog,4523.jpg,0,test
Dog,4524.jpg,0,train
Dog,4525.jpg,0,train
Dog,4526.jpg,0,train
Dog,4527.jpg,0,train
Dog,4528.jpg,0,train
Dog,4529.jpg,0,train
Dog,453.jpg,0,train
Dog,4530.jpg,0,train
Dog,4531.jpg,0,train
Dog,4532.jpg,0,train
Dog,4533.jpg,0,train
Dog,4534.jpg,0,train
Dog,4535.jpg,0,train
Dog,4536.jpg,0,train
Dog,4537.jpg,0,train
Dog,4538.jpg,0,train
Dog,4539.jpg,0,train
Dog,454.jpg,0,train
Dog,4540.jpg,0,train
Dog,4541.jpg,0,train
Dog,4542.jpg,0,train
Dog,4543.jpg,0,train
Dog,4544.jpg,0,train
Dog,4545.jpg,0,train
Dog,4546.jpg,0,test
Dog,4547.jpg,0,train
Dog,4548.jpg,0,train
Dog,4549.jpg,0,train
Dog,455.jpg,0,train
Dog,4550.jpg,0,train
Dog,4551.jpg,0,train
Dog,4552.jpg,0,train
Dog,4553.jpg,0,train
Dog,4554.jpg,0,train
Dog,4555.jpg,0,train
Dog,4556.jpg,0,test
Dog,4557.jpg,0,test
Dog,4558.jpg,0,train
Dog,4559.jpg,0,train
Dog,456.jpg,0,train
Dog,4560.jpg,0,train
Dog,4561.jpg,0,train
Dog,4562.jpg,0,test
Dog,4563.jpg,0,train
Dog,4564.jpg,0,train
Dog,4565.jpg,0,train
Dog,4566.jpg,0,train
Dog,4567.jpg,0,train
Dog,4568.jpg,0,train
Dog,4569.jpg,0,train
Dog,457.jpg,0,train
Dog,4570.jpg,0,val
Dog,4571.jpg,0,train
Dog,4572.jpg,0,train
Dog,4573.jpg,0,train
Dog,4574.jpg,0,train
Dog,4575.jpg,0,train
Dog,4576.jpg,0,train
Dog,4577.jpg,0,val
Dog,4578.jpg,0,train
Dog,4579.jpg,0,train
Dog,458.jpg,0,train
Dog,4580.jpg,0,train
Dog,4581.jpg,0,train
Dog,4582.jpg,0,train
Dog,4583.jpg,0,test
Dog,4584.jpg,0,train
Dog,4585.jpg,0,train
Dog,4586.jpg,0,train
Dog,4587.jpg,0,train
Dog,4588.jpg,0,train
Dog,4589.jpg,0,train
Dog,459.jpg,0,train
Dog,4590.jpg,0,train
Dog,4591.jpg,0,train
Dog,4592.jpg,0,train
Dog,4593.jpg,0,train
Dog,4594.jpg,0,train
Dog,4595.jpg,0,train
Dog,4596.jpg,0,train
Dog,4597.jpg,0,val
Dog,4598.jpg,0,train
Dog,4599.jpg,0,train
Dog,46.jpg,0,train
Dog,460.jpg,0,train
Dog,4600.jpg,0,train
Dog,4601.jpg,0,train
Dog,4602.jpg,0,train
Dog,4603.jpg,0,train
Dog,4604.jpg,0,train
Dog,4605.jpg,0,train
Dog,4606.jpg,0,test
Dog,4607.jpg,0,train
Dog,4608.jpg,0,train
Dog,4609.jpg,0,train
Dog,461.jpg,0,train
Dog,4610.jpg,0,train
Dog,4611.jpg,0,train
Dog,4612.jpg,0,val
Dog,4613.jpg,0,train
Dog,4614.jpg,0,train
Dog,4615.jpg,0,test
Dog,4616.jpg,0,train
Dog,4617.jpg,0,train
Dog,4618.jpg,0,train
Dog,4619.jpg,0,train
Dog,462.jpg,0,train
Dog,4620.jpg,0,train
Dog,4621.jpg,0,train
Dog,4622.jpg,0,train
Dog,4623.jpg,0,train
Dog,4624.jpg,0,test
Dog,4625.jpg,0,train
Dog,4626.jpg,0,train
Dog,4627.jpg,0,train
Dog,4628.jpg,0,train
Dog,4629.jpg,0,train
Dog,463.jpg,0,train
Dog,4630.jpg,0,test
Dog,4631.jpg,0,train
Dog,4632.jpg,0,test
Dog,4633.jpg,0,val
Dog,4634.jpg,0,train
Dog,4635.jpg,0,train
Dog,4636.jpg,0,train
Dog,4637.jpg,0,val
Dog,4638.jpg,0,train
Dog,4639.jpg,0,val
Dog,464.jpg,0,train
Dog,4640.jpg,0,train
Dog,4641.jpg,0,train
Dog,4642.jpg,0,train
Dog,4643.jpg,0,train
Dog,4644.jpg,0,train
Dog,4645.jpg,0,train
Dog,4646.jpg,0,train
Dog,4647.jpg,0,train
Dog,4648.jpg,0,train
Dog,4649.jpg,0,train
Dog,465.jpg,0,train
Dog,4650.jpg,0,train
Dog,4651.jpg,0,train
Dog,4652.jpg,0,train
Dog,4653.jpg,0,train
Dog,4654.jpg,0,train
Dog,4655.jpg,0,test
Dog,4656.jpg,0,val
Dog,4657.jpg,0,train
Dog,4658.jpg,0,train
Dog,4659.jpg,0,train
Dog,466.jpg,0,val
Dog,4660.jpg,0,train
Dog,4661.jpg,0,train
Dog,4662.jpg,0,train
Dog,4663.jpg,0,train
Dog,4664.jpg,0,train
Dog,4665.jpg,0,train
Dog,4666.jpg,0,train
Dog,4667.jpg,0,train
Dog,4668.jpg,0,train
Dog,4669.jpg,0,test
Dog,467.jpg,0,test
Dog,4670.jpg,0,train
Dog,4671.jpg,0,train
Dog,4672.jpg,0,train
Dog,4673.jpg,0,train
Dog,4674.jpg,0,train
Dog,4675.jpg,0,train
Dog,4676.jpg,0,train
Dog,4677.jpg,0,train
Dog,4678.jpg,0,train
Dog,4679.jpg,0,train
Dog,468.jpg,0,train
Dog,4680.jpg,0,train
Dog,4681.jpg,0,train
Dog,4682.jpg,0,train
Dog,4683.jpg,0,train
Dog,4684.jpg,0,train
Dog,4685.jpg,0,train
Dog,4686.jpg,0,train
Dog,4687.jpg,0,train
Dog,4688.jpg,0,test
Dog,4689.jpg,0,train
Dog,469.jpg,0,train
Dog,4690.jpg,0,train
Dog,4691.jpg,0,train
Dog,4692.jpg,0,train
Dog,4693.jpg,0,train
Dog,4694.jpg,0,train
Dog,4695.jpg,0,train
Dog,4696.jpg,0,test
Dog,4697.jpg,0,train
Dog,4698.jpg,0,train
Dog,4699.jpg,0,train
Dog,47.jpg,0,train
Dog,470.jpg,0,train
Dog,4700.jpg,0,train
Dog,4701.jpg,0,train
Dog,4702.jpg,0,train
Dog,4703.jpg,0,train
Dog,4704.jpg,0,train
Dog,4705.jpg,0,train
Dog,4706.jpg,0,train
Dog,4707.jpg,0,train
Dog,4708.jpg,0,train
Dog,4709.jpg,0,train
Dog,471.jpg,0,train
Dog,4710.jpg,0,train
Dog,4711.jpg,0,train
Dog,4712.jpg,0,train
Dog,4713.jpg,0,train
Dog,4714.jpg,0,train
Dog,4715.jpg,0,train
Dog,4716.jpg,0,train
Dog,4717.jpg,0,train
Dog,4718.jpg,0,train
Dog,4719.jpg,0,train
Dog,472.jpg,0,test
Dog,4720.jpg,0,train
Dog,4721.jpg,0,train
Dog,4722.jpg,0,train
Dog,4723.jpg,0,train
Dog,4724.jpg,0,train
Dog,4725.jpg,0,test
Dog,4726.jpg,0,train
Dog,4727.jpg,0,train
Dog,4728.jpg,0,train
Dog,4729.jpg,0,train
Dog,473.jpg,0,train
Dog,4730.jpg,0,train
Dog,4731.jpg,0,train
Dog,4732.jpg,0,train
Dog,4733.jpg,0,train
Dog,4734.jpg,0,test
Dog,4735.jpg,0,train
Dog,4736.jpg,0,train
Dog,4737.jpg,0,train
Dog,4738.jpg,0,train
Dog,4739.jpg,0,train
Dog,474.jpg,0,train
Dog,4740.jpg,0,train
Dog,4741.jpg,0,train
Dog,4742.jpg,0,train
Dog,4743.jpg,0,train
Dog,4744.jpg,0,train
Dog,4745.jpg,0,train
Dog,4746.jpg,0,train
Dog,4747.jpg,0,train
Dog,4748.jpg,0,val
Dog,4749.jpg,0,train
Dog,475.jpg,0,train
Dog,4750.jpg,0,train
Dog,4751.jpg,0,train
Dog,4752.jpg,0,train
Dog,4753.jpg,0,train
Dog,4754.jpg,0,val
Dog,4755.jpg,0,train
Dog,4756.jpg,0,val
Dog,4757.jpg,0,train
Dog,4758.jpg,0,train
Dog,4759.jpg,0,train
Dog,476.jpg,0,train
Dog,4760.jpg,0,val
Dog,4761.jpg,0,train
Dog,4762.jpg,0,train
Dog,4763.jpg,0,train
Dog,4764.jpg,0,train
Dog,4765.jpg,0,train
Dog,4766.jpg,0,val
Dog,4767.jpg,0,train
Dog,4768.jpg,0,train
Dog,4769.jpg,0,train
Dog,477.jpg,0,train
Dog,4770.jpg,0,train
Dog,4771.jpg,0,train
Dog,4772.jpg,0,train
Dog,4773.jpg,0,train
Dog,4774.jpg,0,test
Dog,4775.jpg,0,train
Dog,4776.jpg,0,train
Dog,4777.jpg,0,train
Dog,4778.jpg,0,train
Dog,4779.jpg,0,train
Dog,478.jpg,0,train
Dog,4780.jpg,0,train
Dog,4781.jpg,0,train
Dog,4782.jpg,0,train
Dog,4783.jpg,0,train
Dog,4784.jpg,0,train
Dog,4785.jpg,0,train
Dog,4786.jpg,0,train
Dog,4787.jpg,0,train
Dog,4788.jpg,0,train
Dog,4789.jpg,0,train
Dog,479.jpg,0,train
Dog,4790.jpg,0,train
Dog,4791.jpg,0,train
Dog,4792.jpg,0,test
Dog,4793.jpg,0,train
Dog,4794.jpg,0,train
Dog,4795.jpg,0,test
Dog,4796.jpg,0,train
Dog,4797.jpg,0,train
Dog,4798.jpg,0,train
Dog,4799.jpg,0,val
Dog,48.jpg,0,test
Dog,480.jpg,0,train
Dog,4800.jpg,0,train
Dog,4801.jpg,0,train
Dog,4802.jpg,0,train
Dog,4803.jpg,0,train
Dog,4804.jpg,0,test
Dog,4805.jpg,0,train
Dog,4806.jpg,0,train
Dog,4807.jpg,0,train
Dog,4808.jpg,0,train
Dog,4809.jpg,0,train
Dog,481.jpg,0,train
Dog,4810.jpg,0,train
Dog,4811.jpg,0,train
Dog,4812.jpg,0,train
Dog,4813.jpg,0,train
Dog,4814.jpg,0,train
Dog,4815.jpg,0,train
Dog,4816.jpg,0,train
Dog,4817.jpg,0,train
Dog,4818.jpg,0,val
Dog,4819.jpg,0,train
Dog,482.jpg,0,train
Dog,4820.jpg,0,val
Dog,4821.jpg,0,train
Dog,4822.jpg,0,train
Dog,4823.jpg,0,train
Dog,4824.jpg,0,train
Dog,4825.jpg,0,train
Dog,4826.jpg,0,test
Dog,4827.jpg,0,train
Dog,4828.jpg,0,train
Dog,4829.jpg,0,train
Dog,483.jpg,0,train
Dog,4830.jpg,0,train
Dog,4831.jpg,0,train
Dog,4832.jpg,0,train
Dog,4833.jpg,0,train
Dog,4834.jpg,0,train
Dog,4835.jpg,0,train
Dog,4836.jpg,0,train
Dog,4837.jpg,0,train
Dog,4838.jpg,0,train
Dog,4839.jpg,0,test
Dog,484.jpg,0,train
Dog,4840.jpg,0,train
Dog,4841.jpg,0,train
Dog,4842.jpg,0,train
Dog,4843.jpg,0,train
Dog,4844.jpg,0,train
Dog,4845.jpg,0,train
Dog,4846.jpg,0,train
Dog,4847.jpg,0,train
Dog,4848.jpg,0,train
Dog,4849.jpg,0,train
Dog,485.jpg,0,test
Dog,4850.jpg,0,train
Dog,4851.jpg,0,train
Dog,4852.jpg,0,train
Dog,4853.jpg,0,val
Dog,4854.jpg,0,train
Dog,4855.jpg,0,train
Dog,4856.jpg,0,train
Dog,4857.jpg,0,train
Dog,4858.jpg,0,train
Dog,4859.jpg,0,train
Dog,486.jpg,0,train
Dog,4860.jpg,0,train
Dog,4861.jpg,0,train
Dog,4862.jpg,0,train
Dog,4863.jpg,0,train
Dog,4864.jpg,0,val
Dog,4865.jpg,0,train
Dog,4866.jpg,0,train
Dog,4867.jpg,0,train
Dog,4868.jpg,0,train
Dog,4869.jpg,0,train
Dog,487.jpg,0,test
Dog,4870.jpg,0,test
Dog,4871.jpg,0,train
Dog,4872.jpg,0,test
Dog,4873.jpg,0,test
Dog,4874.jpg,0,train
Dog,4875.jpg,0,train
Dog,4876.jpg,0,val
Dog,4877.jpg,0,train
Dog,4878.jpg,0,train
Dog,4879.jpg,0,train
Dog,488.jpg,0,train
Dog,4880.jpg,0,train
Dog,4881.jpg,0,train
Dog,4882.jpg,0,train
Dog,4883.jpg,0,train
Dog,4884.jpg,0,test
Dog,4885.jpg,0,train
Dog,4886.jpg,0,train
Dog,4887.jpg,0,train
Dog,4888.jpg,0,train
Dog,4889.jpg,0,train
Dog,489.jpg,0,train
Dog,4890.jpg,0,train
Dog,4891.jpg,0,train
Dog,4892.jpg,0,train
Dog,4893.jpg,0,train
Dog,4894.jpg,0,train
Dog,4895.jpg,0,train
Dog,4896.jpg,0,train
Dog,4897.jpg,0,train
Dog,4898.jpg,0,train
Dog,4899.jpg,0,train
